ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction,implied_vol
SPY,2026-03-31,640.0,28.2,29.17,28.685,28.65,438.0,3663.0,662.2899780273438,0.0410958904109589,1.0348280906677243,0.0342353169486556,0.2027212135198458,0.0425271818082626,0.2685960695220829
SPY,2026-03-31,641.0,27.45,28.39,27.92,43.41,2.0,49.0,662.2899780273438,0.0410958904109589,1.033213694270427,0.0326740363817032,0.2027212135198458,0.0424608367508394,0.2677727210359276
SPY,2026-03-31,642.0,26.71,27.61,27.16,32.72,1.0,9.0,662.2899780273438,0.0410958904109589,1.0316043271453952,0.031115189612412,0.2027212135198458,0.0423946983758381,0.2668752989021689
SPY,2026-03-31,643.0,25.98,26.84,26.41,39.85,6.0,6.0,662.2899780273438,0.0410958904109589,1.0299999658279062,0.0295587690647537,0.2027212135198458,0.042328765718955,0.2660150700543522
SPY,2026-03-31,644.0,25.25,26.08,25.665,25.5,1.0,38.0,662.2899780273438,0.0410958904109589,1.028400586998981,0.0280047671980196,0.2027212135198458,0.0422630378218759,0.26507580547390885
SPY,2026-03-31,645.0,24.53,25.33,24.93,25.42,44.0,625.0,662.2899780273438,0.0410958904109589,1.026806167484254,0.0264531765066007,0.2027212135198458,0.0421975137322296,0.2641653299272955
SPY,2026-03-31,646.0,23.82,24.58,24.2,30.45,1.0,60.0,662.2899780273438,0.0410958904109589,1.025216684252854,0.0249039895197713,0.2027212135198458,0.0421321925035419,0.26317121419078104
SPY,2026-03-31,648.0,22.41,23.1,22.755000000000003,22.67,6.0,2.0,662.2899780273438,0.0410958904109589,1.0220524352273823,0.0218127969500985,0.2027212135198458,0.0420021548723581,0.2609292011260539
SPY,2026-03-31,649.0,21.7,22.39,22.045,21.95,3.0,52.0,662.2899780273438,0.0410958904109589,1.020477624079112,0.0202707765982831,0.2027212135198458,0.0419374366059909,0.2597821995266527
SPY,2026-03-31,650.0,21.0,21.79,21.395,21.6,353.0,1892.0,662.2899780273438,0.0410958904109589,1.018907658503606,0.0187311304126905,0.2027212135198458,0.0418729174727509,0.25966266245140135
SPY,2026-03-31,651.0,20.32,20.98,20.65,32.45,1.0,55.0,662.2899780273438,0.0410958904109589,1.017342516171035,0.017193851093804,0.2027212135198458,0.041808596554974,0.25741830245456854
SPY,2026-03-31,652.0,19.63,20.29,19.96,21.3,2.0,34.0,662.2899780273438,0.0410958904109589,1.015782174888564,0.0156589313757202,0.2027212135198458,0.0417444729406259,0.2560951468368321
SPY,2026-03-31,653.0,18.96,19.61,19.285,22.13,5.0,50.0,662.2899780273438,0.0410958904109589,1.0142266125993014,0.0141263640259422,0.2027212135198458,0.0416805457232589,0.2548729540031106
SPY,2026-03-31,654.0,18.3,18.94,18.62,21.0,5.0,12.0,662.2899780273438,0.0410958904109589,1.0126758073812596,0.0125961418451745,0.2027212135198458,0.0416168140019695,0.2536471401884258
SPY,2026-03-31,655.0,17.64,18.27,17.955,18.42,5.0,838.0,662.2899780273438,0.0410958904109589,1.0111297374463264,0.0110682576671213,0.2027212135198458,0.0415532768813558,0.25222007135774194
SPY,2026-03-31,656.0,16.99,17.6,17.295,22.45,1.0,19.0,662.2899780273438,0.0410958904109589,1.0095883811392434,0.0095427043582841,0.2027212135198458,0.0414899334714757,0.2506883517068773
SPY,2026-03-31,657.0,16.35,16.96,16.655,19.24,3.0,22.0,662.2899780273438,0.0410958904109589,1.0080517169365963,0.0080194748177627,0.2027212135198458,0.0414267828878053,0.2493362058897019
SPY,2026-03-31,658.0,16.01,16.07,16.04,16.5,2.0,4.0,662.2899780273438,0.0410958904109589,1.0065197234458112,0.006498561977056,0.2027212135198458,0.0413638242511977,0.24825102918748557
SPY,2026-03-31,659.0,15.38,15.44,15.41,16.39,3.0,21.0,662.2899780273438,0.0410958904109589,1.0049923794041635,0.004979958799866,0.2027212135198458,0.0413010566878423,0.24666908518955855
SPY,2026-03-31,660.0,14.76,14.82,14.79,14.82,349.0,1660.0,662.2899780273438,0.0410958904109589,1.0034696636777936,0.003463658281902,0.2027212135198458,0.0412384793292243,0.24506364951884002
SPY,2026-03-31,661.0,14.16,14.22,14.19,14.2,741.0,160.0,662.2899780273438,0.0410958904109589,1.001951555260732,0.0019496534506869,0.2027212135198458,0.0411760913120848,0.2436181181555912
SPY,2026-03-31,662.0,13.56,13.62,13.59,13.61,428.0,101.0,662.2899780273438,0.0410958904109589,1.000438033273933,0.0004379373653649,0.2027212135198458,0.0411138917783808,0.2419528021885753
SPY,2026-03-31,663.0,12.97,13.03,13.0,12.92,443.0,278.0,662.2899780273438,0.0410958904109589,0.9989290769643194,-0.0010714968834892,0.2027212135198458,0.041051879875246,0.2402516787431464
SPY,2026-03-31,664.0,12.4,12.45,12.425,12.43,566.0,264.0,662.2899780273438,0.0410958904109589,0.9974246657038308,-0.0025786561740606,0.2027212135198458,0.0409900547549519,0.2386037524254471
SPY,2026-03-31,665.0,11.83,11.88,11.855,11.85,1206.0,1035.0,662.2899780273438,0.0410958904109589,0.9959247789884867,-0.0040835473534808,0.2027212135198458,0.0409284155748693,0.2368179829620719
SPY,2026-03-31,666.0,11.27,11.32,11.295,11.29,358.0,300.0,662.2899780273438,0.0410958904109589,0.9944293964374532,-0.0055861772380158,0.2027212135198458,0.0408669614974295,0.23498317379355432
SPY,2026-03-31,667.0,10.72,10.78,10.75,11.01,835.0,238.0,662.2899780273438,0.0410958904109589,0.9929384977921196,-0.0070865526132505,0.2027212135198458,0.0408056916900871,0.23318828482256831
SPY,2026-03-31,668.0,10.19,10.24,10.215,10.21,763.0,825.0,662.2899780273438,0.0410958904109589,0.9914520629151852,-0.0085846802342724,0.2027212135198458,0.0407446053252815,0.2313351695836261
SPY,2026-03-31,669.0,9.66,9.72,9.69,9.92,588.0,513.0,662.2899780273438,0.0410958904109589,0.9899700717897516,-0.0100805668258552,0.2027212135198458,0.0406837015804007,0.22941879893650113
SPY,2026-03-31,670.0,9.16,9.21,9.185,9.19,2437.0,2671.0,662.2899780273438,0.0410958904109589,0.9884925045184236,-0.0115742190826384,0.2027212135198458,0.0406229796377434,0.22762404407592116
SPY,2026-03-31,671.0,8.65,8.71,8.68,8.7,396.0,966.0,662.2899780273438,0.0410958904109589,0.98701934132242,-0.0130656436693085,0.2027212135198458,0.040562438684483,0.22556585167440774
SPY,2026-03-31,672.0,8.17,8.22,8.195,8.17,256.0,509.0,662.2899780273438,0.0410958904109589,0.98555056254069,-0.0145548472207763,0.2027212135198458,0.040502077912631,0.2236204014209062
SPY,2026-03-31,673.0,7.69,7.74,7.715,7.7,232.0,330.0,662.2899780273438,0.0410958904109589,0.9840861486290398,-0.0160418363423545,0.2027212135198458,0.0404418965190016,0.2214935221397653
SPY,2026-03-31,674.0,7.23,7.28,7.255000000000001,7.26,335.0,765.0,662.2899780273438,0.0410958904109589,0.9826260801592636,-0.0175266176099338,0.2027212135198458,0.0403818937051752,0.2194715171961486
SPY,2026-03-31,675.0,6.78,6.83,6.805,6.82,1262.0,1668.0,662.2899780273438,0.0410958904109589,0.981170337818287,-0.0190091975701566,0.2027212135198458,0.0403220686774638,0.21735382447782153
SPY,2026-03-31,676.0,6.34,6.39,6.365,6.35,605.0,764.0,662.2899780273438,0.0410958904109589,0.9797189024073132,-0.0204895827405909,0.2027212135198458,0.0402624206468758,0.21513250911909337
SPY,2026-03-31,677.0,5.92,5.97,5.945,6.04,173.0,1497.0,662.2899780273438,0.0410958904109589,0.9782717548409804,-0.0219677796099017,0.2027212135198458,0.0402029488290813,0.21300538396887478
SPY,2026-03-31,678.0,5.51,5.56,5.535,5.63,314.0,966.0,662.2899780273438,0.0410958904109589,0.9768288761465248,-0.0234437946380223,0.2027212135198458,0.0401436524443777,0.21076305797986686
SPY,2026-03-31,679.0,5.11,5.16,5.135,5.14,467.0,1275.0,662.2899780273438,0.0410958904109589,0.975390247462951,-0.0249176342563229,0.2027212135198458,0.0400845307176555,0.2083952717060074
SPY,2026-03-31,680.0,4.73,4.78,4.755000000000001,4.74,1918.0,8427.0,662.2899780273438,0.0410958904109589,0.9739558500402112,-0.0263893048677791,0.2027212135198458,0.0400255828783648,0.2061103209596127
SPY,2026-03-31,681.0,4.36,4.41,4.385,4.38,438.0,1089.0,662.2899780273438,0.0410958904109589,0.9725256652383902,-0.0278588128471391,0.2027212135198458,0.0399668081604817,0.20368538130104538
SPY,2026-03-31,682.0,4.01,4.06,4.035,4.0,355.0,2073.0,662.2899780273438,0.0410958904109589,0.9710996745268968,-0.0293261645410889,0.2027212135198458,0.0399082058024752,0.20133862800920008
SPY,2026-03-31,683.0,3.68,3.72,3.7,3.71,365.0,1784.0,662.2899780273438,0.0410958904109589,0.9696778594836658,-0.0307913662684168,0.2027212135198458,0.0398497750472739,0.19895535198344283
SPY,2026-03-31,684.0,3.36,3.4,3.38,3.53,215.0,1944.0,662.2899780273438,0.0410958904109589,0.9682602017943622,-0.0322544243201772,0.2027212135198458,0.039791515142234,0.19653076995262503
SPY,2026-03-31,685.0,3.05,3.09,3.07,3.07,1866.0,4148.0,662.2899780273438,0.0410958904109589,0.9668466832515968,-0.033715344959852,0.2027212135198458,0.0397334253391067,0.19393135265579814
SPY,2026-03-31,686.0,2.76,2.8,2.78,2.91,152.0,1066.0,662.2899780273438,0.0410958904109589,0.9654372857541454,-0.0351741344235119,0.2027212135198458,0.0396755048940059,0.19140390794354675
SPY,2026-03-31,687.0,2.49,2.53,2.51,2.47,175.0,1281.0,662.2899780273438,0.0410958904109589,0.9640319913061772,-0.036630798919976,0.2027212135198458,0.0396177530673771,0.18895894113101064
SPY,2026-03-31,688.0,2.23,2.27,2.25,2.23,588.0,1439.0,662.2899780273438,0.0410958904109589,0.962630782016488,-0.0380853446309704,0.2027212135198458,0.0395601691239652,0.18631812842218573
SPY,2026-03-31,689.0,2.0,2.04,2.02,2.01,465.0,2104.0,662.2899780273438,0.0410958904109589,0.9612336400977411,-0.0395377777112853,0.2027212135198458,0.0395027523327838,0.18407262848690154
SPY,2026-03-31,690.0,1.77,1.81,1.79,1.81,5855.0,6242.0,662.2899780273438,0.0410958904109589,0.9598405478657156,-0.0409881042889318,0.2027212135198458,0.0394455019670842,0.18131809015375377
SPY,2026-03-31,691.0,1.57,1.61,1.59,1.65,935.0,1539.0,662.2899780273438,0.0410958904109589,0.9584514877385584,-0.0424363304652966,0.2027212135198458,0.0393884173043243,0.17900861955478792
SPY,2026-03-31,692.0,1.38,1.42,1.4,1.42,564.0,2476.0,662.2899780273438,0.0410958904109589,0.957066442236046,-0.0438824623152963,0.2027212135198458,0.0393314976261388,0.1765061193780601
SPY,2026-03-31,693.0,1.21,1.24,1.225,1.27,488.0,1164.0,662.2899780273438,0.0410958904109589,0.955685393978851,-0.04532650588753,0.2027212135198458,0.0392747422183089,0.17398207212942834
SPY,2026-03-31,694.0,1.05,1.08,1.065,1.06,306.0,1789.0,662.2899780273438,0.0410958904109589,0.9543083256878152,-0.0467684672044312,0.2027212135198458,0.0392181503707321,0.17145015707030892
SPY,2026-03-31,695.0,0.91,0.94,0.925,0.94,813.0,8167.0,662.2899780273438,0.0410958904109589,0.9529352201832284,-0.0482083522624189,0.2027212135198458,0.0391617213773929,0.1691625911709964
SPY,2026-03-31,696.0,0.78,0.81,0.795,0.81,65.0,1229.0,662.2899780273438,0.0410958904109589,0.9515660603841146,-0.0496461670320463,0.2027212135198458,0.0391054545363334,0.16670962243756654
SPY,2026-03-31,697.0,0.67,0.7,0.685,0.7,212.0,1647.0,662.2899780273438,0.0410958904109589,0.9502008293075234,-0.0510819174581505,0.2027212135198458,0.0390493491496242,0.16462724545949697
SPY,2026-03-31,698.0,0.57,0.6,0.585,0.59,304.0,898.0,662.2899780273438,0.0410958904109589,0.9488395100678276,-0.0525156094599992,0.2027212135198458,0.0389934045233353,0.16246163062274457
SPY,2026-03-31,699.0,0.48,0.51,0.495,0.51,134.0,1563.0,662.2899780273438,0.0410958904109589,0.9474820858760282,-0.053947248931437,0.2027212135198458,0.038937619967508,0.16022878176909683
SPY,2026-03-31,700.0,0.43,0.44,0.435,0.42,2329.0,8851.0,662.2899780273438,0.0410958904109589,0.9461285400390624,-0.0553768417410313,0.2027212135198458,0.0388819947961258,0.15943484816533326
SPY,2026-03-31,701.0,0.35,0.37,0.36,0.36,196.0,2874.0,662.2899780273438,0.0410958904109589,0.9447788559591208,-0.0568043937322168,0.2027212135198458,0.0388265283270871,0.15693842766034602
SPY,2026-03-31,702.0,0.29,0.31,0.3,0.3,150.0,1588.0,662.2899780273438,0.0410958904109589,0.9434330171329685,-0.0582299107234378,0.2027212135198458,0.0387712198821767,0.1549117512042522
SPY,2026-03-31,703.0,0.24,0.26,0.25,0.28,278.0,1700.0,662.2899780273438,0.0410958904109589,0.9420910071512714,-0.0596533985082916,0.2027212135198458,0.0387160687870385,0.15310519462794064
SPY,2026-03-31,704.0,0.2,0.22,0.21,0.25,67.0,2298.0,662.2899780273438,0.0410958904109589,0.9407528096979316,-0.0610748628556691,0.2027212135198458,0.0386610743711478,0.15169131332051752
SPY,2026-03-31,705.0,0.18,0.19,0.185,0.19,5219.0,9218.0,662.2899780273438,0.0410958904109589,0.9394184085494236,-0.0624943095098954,0.2027212135198458,0.0386062359677845,0.15156471309721467
SPY,2026-03-31,706.0,0.14,0.16,0.15,0.16,117.0,1728.0,662.2899780273438,0.0410958904109589,0.9380877875741412,-0.0639117441908689,0.2027212135198458,0.0385515529140058,0.14957880620455738
SPY,2026-03-31,707.0,0.12,0.14,0.13,0.13,116.0,1501.0,662.2899780273438,0.0410958904109589,0.936760930731745,-0.0653271725941995,0.2027212135198458,0.0384970245506196,0.14923834458708762
SPY,2026-03-31,708.0,0.1,0.12,0.11,0.09,423.0,1702.0,662.2899780273438,0.0410958904109589,0.9354378220725196,-0.0667406003913464,0.2027212135198458,0.0384426502221583,0.1484522787938118
SPY,2026-03-31,709.0,0.08,0.1,0.09,0.15,74.0,1259.0,662.2899780273438,0.0410958904109589,0.9341184457367332,-0.0681520332297542,0.2027212135198458,0.038388429276852,0.1470854255354404
SPY,2026-03-31,710.0,0.07,0.09,0.08,0.09,1107.0,12863.0,662.2899780273438,0.0410958904109589,0.9328027859540052,-0.0695614767329879,0.2027212135198458,0.0383343610666029,0.14743911937963963
SPY,2026-03-31,711.0,0.06,0.08,0.07,0.13,45.0,2356.0,662.2899780273438,0.0410958904109589,0.9314908270426776,-0.0709689365008676,0.2027212135198458,0.0382804449469593,0.1475095720462799
SPY,2026-03-31,712.0,0.05,0.07,0.06,0.07,89.0,4071.0,662.2899780273438,0.0410958904109589,0.9301825534091906,-0.0723744181096025,0.2027212135198458,0.03822668027709,0.1472306224017143
SPY,2026-03-31,713.0,0.04,0.06,0.05,0.06,165.0,23401.0,662.2899780273438,0.0410958904109589,0.9288779495474668,-0.0737779271119226,0.2027212135198458,0.0381730664197589,0.14650499569809436
SPY,2026-03-31,714.0,0.04,0.05,0.045,0.05,80.0,2351.0,662.2899780273438,0.0410958904109589,0.9275770000382966,-0.0751794690372111,0.2027212135198458,0.0381196027412998,0.14715981210732454
SPY,2026-03-31,719.0,0.02,0.03,0.025,0.05,5.0,520.0,662.2899780273438,0.0410958904109589,0.9211265341131346,-0.0821578644186734,0.2027212135198458,0.0378545151005397,0.1494607890472412
SPY,2026-03-31,720.0,0.02,0.03,0.025,0.03,200.0,5324.0,662.2899780273438,0.0410958904109589,0.919847191704644,-0.0835477187077277,0.2027212135198458,0.0378019393851223,0.15175532868766783
SPY,2026-04-02,580.0,81.61,84.98,83.295,83.24,1055.0,13.0,662.2899780273438,0.0465753424657534,1.1418792724609377,0.1326753897619081,0.2158132119814572,0.0531834181694135,0.23105856687116622
SPY,2026-04-02,585.0,76.85,80.13,78.49,78.23,22.0,18.0,662.2899780273438,0.0465753424657534,1.132119620559562,0.1240916460705168,0.2158132119814572,0.0527288590397604,0.27386517796850207
SPY,2026-04-02,590.0,71.84,75.34,73.59,74.61,4.0,5.0,662.2899780273438,0.0465753424657534,1.1225253864870233,0.115580956402608,0.2158132119814572,0.0522820043021353,0.2717719827510119
SPY,2026-04-02,600.0,62.42,65.91,64.16499999999999,66.64,3.0,39.0,662.2899780273438,0.0465753424657534,1.103816630045573,0.0987738380862269,0.2158132119814572,0.0514106375637663,0.28761569671377535
SPY,2026-04-02,605.0,57.79,61.28,59.535,71.55,1.0,10.0,662.2899780273438,0.0465753424657534,1.094694178557593,0.0904750352715317,0.2158132119814572,0.0509857562615864,0.28983048536607614
SPY,2026-04-02,610.0,53.2,56.71,54.955,55.22,2.0,10.0,662.2899780273438,0.0465753424657534,1.085721275454662,0.0822445361350163,0.2158132119814572,0.0505678402266554,0.2893614565726816
SPY,2026-04-02,615.0,49.64,51.24,50.44,56.1,8.0,11.0,662.2899780273438,0.0465753424657534,1.0768942732151932,0.0740812254958554,0.2158132119814572,0.0501567195744062,0.287291820083186
SPY,2026-04-02,620.0,45.31,46.79,46.05,58.55,7.0,11.0,662.2899780273438,0.0465753424657534,1.0682096419795868,0.065984015263236,0.2158132119814572,0.049752229900419,0.28567038057067984
SPY,2026-04-02,625.0,41.1,42.46,41.78,47.46,3.0,41.0,662.2899780273438,0.0465753424657534,1.05966396484375,0.0579518435659717,0.2158132119814572,0.0493542120612157,0.28365917151474956
SPY,2026-04-02,630.0,37.01,38.23,37.62,37.88,3.0,6.0,662.2899780273438,0.0465753424657534,1.051253933376736,0.0499836739167948,0.2158132119814572,0.0489625119654917,0.28063703821808106
SPY,2026-04-02,635.0,33.06,34.13,33.595,38.7,5.0,1250.0,662.2899780273438,0.0465753424657534,1.0429763433501476,0.0420784944096815,0.2158132119814572,0.0485769803752123,0.2770299600337297
SPY,2026-04-02,640.0,29.25,30.16,29.705,35.07,9.0,1353.0,662.2899780273438,0.0465753424657534,1.0348280906677243,0.0342353169486556,0.2158132119814572,0.0481974727160309,0.2725580932477564
SPY,2026-04-02,645.0,25.6,26.34,25.97,26.9,4.0,2394.0,662.2899780273438,0.0465753424657534,1.026806167484254,0.0264531765066007,0.2158132119814572,0.0478238488965268,0.2673981953753233
SPY,2026-04-02,650.0,22.07,22.73,22.4,24.15,15.0,184.0,662.2899780273438,0.0465753424657534,1.018907658503606,0.0187311304126905,0.2158132119814572,0.0474559731357843,0.261458043160543
SPY,2026-04-02,655.0,18.69,19.32,19.005000000000003,19.3,8.0,137.0,662.2899780273438,0.0465753424657534,1.0111297374463264,0.0110682576671213,0.2158132119814572,0.0470937137988699,0.2546236874617487
SPY,2026-04-02,656.0,18.04,18.66,18.35,19.1,11.0,24.0,662.2899780273438,0.0465753424657534,1.0095883811392434,0.0095427043582841,0.2158132119814572,0.0470219246010058,0.25317522802130143
SPY,2026-04-02,657.0,17.4,18.0,17.7,19.87,2.0,182.0,662.2899780273438,0.0465753424657534,1.0080517169365963,0.0080194748177627,0.2158132119814572,0.0469503539395126,0.25163879215449103
SPY,2026-04-02,658.0,16.76,17.36,17.060000000000002,17.02,2.0,20.0,662.2899780273438,0.0465753424657534,1.0065197234458112,0.006498561977056,0.2158132119814572,0.046879000818024,0.2501012163492292
SPY,2026-04-02,659.0,16.43,16.49,16.46,16.45,39.0,1.0,662.2899780273438,0.0465753424657534,1.0049923794041635,0.004979958799866,0.2158132119814572,0.0468078642462212,0.24909096266052128
SPY,2026-04-02,660.0,15.81,15.87,15.84,15.84,216.0,306.0,662.2899780273438,0.0465753424657534,1.0034696636777936,0.003463658281902,0.2158132119814572,0.0467369432397876,0.24753809826897086
SPY,2026-04-02,661.0,15.19,15.25,15.22,15.2,64.0,160.0,662.2899780273438,0.0465753424657534,1.001951555260732,0.0019496534506869,0.2158132119814572,0.0466662368203628,0.24579743460549414
SPY,2026-04-02,662.0,14.59,14.65,14.62,14.6,176.0,152.0,662.2899780273438,0.0465753424657534,1.000438033273933,0.0004379373653649,0.2158132119814572,0.0465957440154982,0.2442181951674223
SPY,2026-04-02,663.0,13.99,14.05,14.02,13.99,1033.0,274.0,662.2899780273438,0.0465753424657534,0.9989290769643194,-0.0010714968834892,0.2158132119814572,0.0465254638586121,0.24244462975099684
SPY,2026-04-02,664.0,13.41,13.47,13.44,13.45,1695.0,186.0,662.2899780273438,0.0465753424657534,0.9974246657038308,-0.0025786561740606,0.2158132119814572,0.0464553953889455,0.2408243525286764
SPY,2026-04-02,665.0,12.83,12.89,12.86,12.86,1054.0,293.0,662.2899780273438,0.0465753424657534,0.9959247789884867,-0.0040835473534808,0.2158132119814572,0.0463855376515185,0.23900266382821655
SPY,2026-04-02,666.0,12.26,12.32,12.29,12.31,1019.0,450.0,662.2899780273438,0.0465753424657534,0.9944293964374532,-0.0055861772380158,0.2158132119814572,0.0463158896970868,0.23715097910027208
SPY,2026-04-02,667.0,11.71,11.77,11.74,11.71,388.0,805.0,662.2899780273438,0.0465753424657534,0.9929384977921196,-0.0070865526132505,0.2158132119814572,0.0462464505820986,0.23544107142324747
SPY,2026-04-02,668.0,11.16,11.22,11.19,11.16,817.0,1417.0,662.2899780273438,0.0465753424657534,0.9914520629151852,-0.0085846802342724,0.2158132119814572,0.0461772193686524,0.23351725764858722
SPY,2026-04-02,669.0,10.63,10.68,10.655,10.63,4945.0,3708.0,662.2899780273438,0.0465753424657534,0.9899700717897516,-0.0100805668258552,0.2158132119814572,0.0461081951244541,0.23163922022585573
SPY,2026-04-02,670.0,10.1,10.16,10.13,10.1,3810.0,17391.0,662.2899780273438,0.0465753424657534,0.9884925045184236,-0.0115742190826384,0.2158132119814572,0.0460393769227758,0.22971453473355619
SPY,2026-04-02,671.0,9.59,9.64,9.615,9.64,749.0,335.0,662.2899780273438,0.0465753424657534,0.98701934132242,-0.0130656436693085,0.2158132119814572,0.045970763842414,0.2277385296592116
SPY,2026-04-02,672.0,9.09,9.14,9.115,9.06,592.0,835.0,662.2899780273438,0.0465753424657534,0.98555056254069,-0.0145548472207763,0.2158132119814572,0.0459023549676485,0.22579638746239247
SPY,2026-04-02,673.0,8.59,8.65,8.620000000000001,8.57,216.0,399.0,662.2899780273438,0.0465753424657534,0.9840861486290398,-0.0160418363423545,0.2158132119814572,0.0458341493882018,0.2237030581344962
SPY,2026-04-02,674.0,8.11,8.17,8.14,8.09,474.0,726.0,662.2899780273438,0.0465753424657534,0.9826260801592636,-0.0175266176099338,0.2158132119814572,0.0457661461991985,0.22163422630743682
SPY,2026-04-02,675.0,7.65,7.7,7.675000000000001,7.68,1759.0,1411.0,662.2899780273438,0.0465753424657534,0.981170337818287,-0.0190091975701566,0.2158132119814572,0.0456983445011256,0.21958658392453195
SPY,2026-04-02,676.0,7.19,7.25,7.220000000000001,7.2,185.0,350.0,662.2899780273438,0.0465753424657534,0.9797189024073132,-0.0204895827405909,0.2158132119814572,0.0456307433997926,0.21746303505180772
SPY,2026-04-02,677.0,6.75,6.81,6.779999999999999,6.73,231.0,1068.0,662.2899780273438,0.0465753424657534,0.9782717548409804,-0.0219677796099017,0.2158132119814572,0.0455633420062922,0.21535224901939182
SPY,2026-04-02,678.0,6.32,6.38,6.35,6.31,80.0,333.0,662.2899780273438,0.0465753424657534,0.9768288761465248,-0.0234437946380223,0.2158132119814572,0.0454961394369614,0.21315420181611183
SPY,2026-04-02,679.0,5.91,5.96,5.9350000000000005,5.92,141.0,468.0,662.2899780273438,0.0465753424657534,0.975390247462951,-0.0249176342563229,0.2158132119814572,0.0454291348133428,0.21095975324206054
SPY,2026-04-02,680.0,5.51,5.56,5.535,5.53,1312.0,1679.0,662.2899780273438,0.0465753424657534,0.9739558500402112,-0.0263893048677791,0.2158132119814572,0.0453623272621468,0.2087656622957587
SPY,2026-04-02,681.0,5.12,5.17,5.145,5.11,55.0,764.0,662.2899780273438,0.0465753424657534,0.9725256652383902,-0.0278588128471391,0.2158132119814572,0.0452957159152126,0.20646611586683988
SPY,2026-04-02,682.0,4.75,4.8,4.775,4.74,165.0,668.0,662.2899780273438,0.0465753424657534,0.9710996745268968,-0.0293261645410889,0.2158132119814572,0.0452292999094718,0.2042615643088668
SPY,2026-04-02,683.0,4.39,4.44,4.415,4.38,98.0,1515.0,662.2899780273438,0.0465753424657534,0.9696778594836658,-0.0307913662684168,0.2158132119814572,0.0451630783869104,0.20194069432538742
SPY,2026-04-02,684.0,4.04,4.09,4.0649999999999995,4.04,138.0,1275.0,662.2899780273438,0.0465753424657534,0.9682602017943622,-0.0322544243201772,0.2158132119814572,0.0450970504945319,0.1994917936076075
SPY,2026-04-02,685.0,3.72,3.76,3.74,3.74,1383.0,3853.0,662.2899780273438,0.0465753424657534,0.9668466832515968,-0.033715344959852,0.2158132119814572,0.0450312153843209,0.19724504197520015
SPY,2026-04-02,686.0,3.4,3.45,3.425,3.43,120.0,814.0,662.2899780273438,0.0465753424657534,0.9654372857541454,-0.0351741344235119,0.2158132119814572,0.0449655722132067,0.19486404582634564
SPY,2026-04-02,687.0,3.1,3.15,3.125,3.13,68.0,700.0,662.2899780273438,0.0465753424657534,0.9640319913061772,-0.036630798919976,0.2158132119814572,0.0449001201430274,0.19245689814831315
SPY,2026-04-02,688.0,2.82,2.87,2.845,2.85,151.0,616.0,662.2899780273438,0.0465753424657534,0.962630782016488,-0.0380853446309704,0.2158132119814572,0.0448348583404939,0.1901486792464703
SPY,2026-04-02,689.0,2.56,2.6,2.58,2.58,281.0,745.0,662.2899780273438,0.0465753424657534,0.9612336400977411,-0.0395377777112853,0.2158132119814572,0.044769785977155,0.18782038848719002
SPY,2026-04-02,690.0,2.31,2.35,2.33,2.34,1645.0,1639.0,662.2899780273438,0.0465753424657534,0.9598405478657156,-0.0409881042889318,0.2158132119814572,0.044704902229362,0.18547238349822165
SPY,2026-04-02,691.0,2.07,2.12,2.095,2.11,229.0,497.0,662.2899780273438,0.0465753424657534,0.9584514877385584,-0.0424363304652966,0.2158132119814572,0.0446402062782341,0.183106094790563
SPY,2026-04-02,692.0,1.86,1.9,1.88,1.88,88.0,403.0,662.2899780273438,0.0465753424657534,0.957066442236046,-0.0438824623152963,0.2158132119814572,0.044575697309624,0.1808786550566256
SPY,2026-04-02,693.0,1.65,1.69,1.67,1.69,84.0,420.0,662.2899780273438,0.0465753424657534,0.955685393978851,-0.04532650588753,0.2158132119814572,0.0445113745140834,0.17833283721874651
SPY,2026-04-02,694.0,1.47,1.51,1.49,1.49,236.0,717.0,662.2899780273438,0.0465753424657534,0.9543083256878152,-0.0467684672044312,0.2158132119814572,0.0444472370868297,0.17628564187052848
SPY,2026-04-02,695.0,1.3,1.33,1.315,1.31,710.0,1158.0,662.2899780273438,0.0465753424657534,0.9529352201832284,-0.0482083522624189,0.2158132119814572,0.0443832842277119,0.1739251199103296
SPY,2026-04-02,696.0,1.14,1.18,1.16,1.16,152.0,995.0,662.2899780273438,0.0465753424657534,0.9515660603841146,-0.0496461670320463,0.2158132119814572,0.0443195151411779,0.17179334559936824
SPY,2026-04-02,697.0,1.0,1.03,1.015,1.0,155.0,628.0,662.2899780273438,0.0465753424657534,0.9502008293075234,-0.0510819174581505,0.2158132119814572,0.0442559290362407,0.16953523928591607
SPY,2026-04-02,698.0,0.87,0.9,0.885,0.88,66.0,1277.0,662.2899780273438,0.0465753424657534,0.9488395100678276,-0.0525156094599992,0.2158132119814572,0.0441925251264467,0.16737185962259774
SPY,2026-04-02,699.0,0.75,0.79,0.77,0.76,146.0,596.0,662.2899780273438,0.0465753424657534,0.9474820858760282,-0.053947248931437,0.2158132119814572,0.0441293026298423,0.16535349801167848
SPY,2026-04-02,700.0,0.67,0.68,0.675,0.65,1381.0,3725.0,662.2899780273438,0.0465753424657534,0.9461285400390624,-0.0553768417410313,0.2158132119814572,0.0440662607689426,0.16382052666369074
