contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot,mid,moneyness,T
SPY260116C00795000,2026-01-02 16:40:32+00:00,795.0,0.01,0.01,0.02,0.0,0.0,2.0,3966,0.2753978710937499,False,REGULAR,USD,2026-01-16,12,683.1699829101562,0.015,0.8593333118366745,0.03287671232876712
SPY260123C00615000,2025-12-29 20:32:04+00:00,615.0,75.67,69.71,70.35,0.0,0.0,2.0,212,0.3372869006347656,True,REGULAR,USD,2026-01-23,19,683.1699829101562,70.03,1.1108455006669207,0.052054794520547946
SPY260123C00645000,2026-01-02 18:29:48+00:00,645.0,38.54,39.32,42.11,-9.43,-19.65812,16.0,8,0.2650525155639648,True,REGULAR,USD,2026-01-23,19,683.1699829101562,40.715,1.0591782680777617,0.052054794520547946
SPY260123C00650000,2025-12-31 20:09:43+00:00,650.0,36.4,34.57,37.36,0.0,0.0,11.0,79,0.2477492218017578,True,REGULAR,USD,2026-01-23,19,683.1699829101562,35.965,1.051030742938702,0.052054794520547946
SPY260123C00660000,2026-01-02 19:50:24+00:00,660.0,26.87,26.51,26.88,-1.8299999,-6.376306,17.0,101,0.189186575012207,True,REGULAR,USD,2026-01-23,19,683.1699829101562,26.695,1.035106034712358,0.052054794520547946
SPY260123C00663000,2026-01-02 19:26:12+00:00,663.0,23.54,23.8,24.24,-7.3199997,-23.720024,46.0,61,0.1818929467773437,True,REGULAR,USD,2026-01-23,19,683.1699829101562,24.02,1.0304222969987273,0.052054794520547946
SPY260123C00665000,2026-01-02 16:00:54+00:00,665.0,20.82,22.06,22.46,-1.5599995,-6.9705067,6.0,460,0.1760946649169922,True,REGULAR,USD,2026-01-23,19,683.1699829101562,22.259999999999998,1.0273232825716636,0.052054794520547946
SPY260123C00666000,2025-12-30 18:30:57+00:00,666.0,20.82,21.31,21.51,-5.1100006,-19.706905,1.0,580,0.1718527639770508,True,REGULAR,USD,2026-01-23,19,683.1699829101562,21.41,1.0257807551203548,0.052054794520547946
SPY260123C00667000,2026-01-02 18:24:49+00:00,667.0,18.9,20.38,20.76,-6.17,-24.61109,4.0,139,0.171333970336914,True,REGULAR,USD,2026-01-23,19,683.1699829101562,20.57,1.024242852938765,0.052054794520547946
SPY260123C00669000,2026-01-02 17:24:24+00:00,669.0,18.17,18.71,19.12,-1.9500008,-9.691853,12.0,21,0.1671836212158203,True,REGULAR,USD,2026-01-23,19,683.1699829101562,18.915,1.0211808414202634,0.052054794520547946
SPY260123C00670000,2026-01-02 21:04:19+00:00,670.0,18.05,17.95,18.16,0.0,0.0,102.0,1223,0.1623313748168945,True,REGULAR,USD,2026-01-23,19,683.1699829101562,18.055,1.019656690910681,0.052054794520547946
SPY260123C00671000,2026-01-02 21:04:19+00:00,671.0,17.25,17.11,17.34,-3.58,-17.186749,28.0,80,0.159889992980957,True,REGULAR,USD,2026-01-23,19,683.1699829101562,17.225,1.0181370833236307,0.052054794520547946
SPY260123C00673000,2026-01-02 18:49:08+00:00,673.0,13.83,15.52,15.79,-6.0200005,-30.327457,20.0,89,0.1560448165893554,True,REGULAR,USD,2026-01-23,19,683.1699829101562,15.655,1.0151114159140509,0.052054794520547946
SPY260123C00675000,2026-01-02 19:24:11+00:00,675.0,14.3,13.98,14.18,0.32000065,2.288989,94.0,1063,0.1504601556396484,True,REGULAR,USD,2026-01-23,19,683.1699829101562,14.08,1.0121036783854167,0.052054794520547946
SPY260123C00676000,2026-01-02 19:47:26+00:00,676.0,13.57,13.15,13.51,-2.0900002,-13.346106,32.0,268,0.1496361892700195,True,REGULAR,USD,2026-01-23,19,683.1699829101562,13.33,1.0106064835949058,0.052054794520547946
SPY260123C00677000,2025-12-31 21:12:16+00:00,677.0,12.69,12.41,12.76,0.0,0.0,18.0,175,0.1472253247070312,True,REGULAR,USD,2026-01-23,19,683.1699829101562,12.585,1.0091137118318407,0.052054794520547946
SPY260123C00678000,2026-01-02 18:17:02+00:00,678.0,10.43,11.76,11.97,-1.5999994,-13.300079,34.0,201,0.143990493774414,True,REGULAR,USD,2026-01-23,19,683.1699829101562,11.865,1.0076253435253042,0.052054794520547946
SPY260123C00679000,2026-01-02 20:07:29+00:00,679.0,11.1,11.05,11.27,-0.029999733,-0.2695394,43.0,551,0.1419763537597656,True,REGULAR,USD,2026-01-23,19,683.1699829101562,11.16,1.0061413592196704,0.052054794520547946
SPY260123C00680000,2026-01-02 21:04:23+00:00,680.0,10.49,10.41,10.54,-0.06000042,-0.56872433,245.0,672,0.1392603164672852,True,REGULAR,USD,2026-01-23,19,683.1699829101562,10.475,1.0046617395737591,0.052054794520547946
SPY260123C00681000,2026-01-02 21:10:17+00:00,681.0,9.88,9.7,9.96,-1.0599995,-9.68921,60.0,267,0.1386499710083008,True,REGULAR,USD,2026-01-23,19,683.1699829101562,9.83,1.0031864653599945,0.052054794520547946
SPY260123C00682000,2026-01-02 21:09:13+00:00,682.0,9.2,9.09,9.18,-0.05000019,-0.5405426,399.0,227,0.1346216909790039,True,REGULAR,USD,2026-01-23,19,683.1699829101562,9.135,1.0017155174635721,0.052054794520547946
SPY260123C00683000,2026-01-02 21:01:21+00:00,683.0,8.56,8.49,8.53,-0.049999237,-0.58071125,679.0,579,0.1323634127807617,True,REGULAR,USD,2026-01-23,19,683.1699829101562,8.51,1.0002488768816344,0.052054794520547946
SPY260123C00684000,2026-01-02 21:14:10+00:00,684.0,7.88,7.88,7.92,-0.01999998,-0.2531643,440.0,854,0.1304408245849609,False,REGULAR,USD,2026-01-23,19,683.1699829101562,7.9,0.9987865247224507,0.052054794520547946
SPY260123C00685000,2026-01-02 21:06:07+00:00,685.0,7.28,7.28,7.32,-0.099999905,-1.3550122,3828.0,1325,0.128365650024414,False,REGULAR,USD,2026-01-23,19,683.1699829101562,7.300000000000001,0.9973284422046077,0.052054794520547946
SPY260123C00686000,2026-01-02 21:13:49+00:00,686.0,6.7,6.71,6.75,-0.10000038,-1.4705938,575.0,483,0.1264735791015624,False,REGULAR,USD,2026-01-23,19,683.1699829101562,6.73,0.9958746106562044,0.052054794520547946
SPY260123C00687000,2026-01-02 20:59:53+00:00,687.0,6.14,6.17,6.2,-0.03999996,-0.6472486,641.0,802,0.1245509909057617,False,REGULAR,USD,2026-01-23,19,683.1699829101562,6.1850000000000005,0.9944250115140557,0.052054794520547946
SPY260123C00688000,2026-01-02 21:13:59+00:00,688.0,5.62,5.64,5.68,-0.03000021,-0.5309772,729.0,793,0.1227504718017578,False,REGULAR,USD,2026-01-23,19,683.1699829101562,5.66,0.9929796263229015,0.052054794520547946
SPY260123C00689000,2026-01-02 20:52:08+00:00,689.0,4.88,5.14,5.18,-0.38999987,-7.4003773,269.0,798,0.1209194354248047,False,REGULAR,USD,2026-01-23,19,683.1699829101562,5.16,0.9915384367346245,0.052054794520547946
SPY260123C00690000,2026-01-02 21:11:33+00:00,690.0,4.67,4.67,4.7,-0.1500001,-3.112035,2281.0,2187,0.1190273645019531,False,REGULAR,USD,2026-01-23,19,683.1699829101562,4.6850000000000005,0.9901014245074728,0.052054794520547946
SPY260123C00691000,2026-01-02 21:02:22+00:00,691.0,4.29,4.23,4.26,-0.119999886,-2.721086,264.0,1207,0.1174404663085937,False,REGULAR,USD,2026-01-23,19,683.1699829101562,4.245,0.9886685715052912,0.052054794520547946
SPY260123C00692000,2026-01-02 21:02:22+00:00,692.0,3.86,3.81,3.84,-0.00999999,-0.2583977,486.0,1047,0.1157925335693359,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.825,0.9872398596967575,0.052054794520547946
SPY260123C00693000,2026-01-02 20:51:40+00:00,693.0,3.22,3.42,3.45,-0.26,-7.4712644,689.0,403,0.1142361526489257,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.435,0.9858152711546266,0.052054794520547946
SPY260123C00694000,2026-01-02 21:10:17+00:00,694.0,3.08,3.05,3.08,-0.11000013,-3.4482799,507.0,420,0.1126187371826171,False,REGULAR,USD,2026-01-23,19,683.1699829101562,3.065,0.9843947880549802,0.052054794520547946
SPY260123C00695000,2026-01-02 21:14:28+00:00,695.0,2.71,2.71,2.74,-0.13999987,-4.9122763,3104.0,843,0.1111233908081054,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.725,0.9829783926764838,0.052054794520547946
SPY260123C00696000,2026-01-02 21:01:45+00:00,696.0,2.4,2.4,2.43,-0.099999905,-3.9999962,308.0,644,0.1097501135253906,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.415,0.9815660673996498,0.052054794520547946
SPY260123C00697000,2026-01-02 20:30:31+00:00,697.0,2.01,2.12,2.14,-0.22000003,-9.865472,418.0,576,0.1083463189697265,False,REGULAR,USD,2026-01-23,19,683.1699829101562,2.13,0.9801577947061065,0.052054794520547946
SPY260123C00698000,2026-01-02 20:44:54+00:00,698.0,1.68,1.86,1.88,-0.34000003,-16.831686,708.0,1952,0.1070645935058593,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.87,0.9787535571778743,0.052054794520547946
SPY260123C00699000,2026-01-02 20:16:56+00:00,699.0,1.6,1.62,1.65,-0.18999994,-10.614522,193.0,1289,0.1059659716796874,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.635,0.977353337496647,0.052054794520547946
SPY260123C00700000,2026-01-02 21:09:17+00:00,700.0,1.4,1.41,1.43,-0.18000007,-11.392408,1634.0,2942,0.1046842462158203,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.42,0.9759571184430803,0.052054794520547946
SPY260123C00701000,2026-01-02 20:49:54+00:00,701.0,1.14,1.22,1.24,-0.24000001,-17.391304,240.0,1605,0.1035856243896484,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.23,0.9745648828960859,0.052054794520547946
SPY260123C00702000,2026-01-02 21:13:30+00:00,702.0,1.03,1.05,1.07,-0.20000005,-16.260166,360.0,2538,0.1025480371093749,False,REGULAR,USD,2026-01-23,19,683.1699829101562,1.06,0.9731766138321314,0.052054794520547946
SPY260123C00703000,2026-01-02 21:11:19+00:00,703.0,0.89,0.9,0.92,-0.110000014,-11.000002,165.0,1079,0.1016325189208984,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.91,0.9717922943245466,0.052054794520547946
SPY260123C00704000,2026-01-02 21:13:30+00:00,704.0,0.77,0.77,0.79,-0.16000003,-17.204304,240.0,1361,0.1008390698242187,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.78,0.9704119075428356,0.052054794520547946
SPY260123C00705000,2026-01-02 20:58:55+00:00,705.0,0.6,0.65,0.67,-0.14999998,-19.999998,3678.0,2264,0.0998625170898437,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.66,0.9690354367519947,0.052054794520547946
SPY260123C00706000,2026-01-02 21:11:46+00:00,706.0,0.54,0.55,0.57,-0.120000005,-18.181818,1091.0,617,0.0991301025390625,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.56,0.9676628653118361,0.052054794520547946
SPY260123C00707000,2026-01-02 20:58:29+00:00,707.0,0.43,0.47,0.48,-0.15999997,-27.118639,82.0,950,0.0982756188964843,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.475,0.9662941766763172,0.052054794520547946
SPY260123C00708000,2026-01-02 20:59:40+00:00,708.0,0.4,0.4,0.41,-0.099999994,-19.999998,240.0,1525,0.0979094116210937,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.405,0.9649293543928761,0.052054794520547946
SPY260123C00709000,2026-01-02 20:42:41+00:00,709.0,0.31,0.33,0.35,-0.13999999,-31.111109,90.0,1726,0.0976652734375,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.33999999999999997,0.9635683821017719,0.052054794520547946
SPY260123C00710000,2026-01-02 21:06:52+00:00,710.0,0.28,0.28,0.3,-0.099999994,-26.315788,1099.0,4560,0.0975432043457031,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.29000000000000004,0.9622112435354313,0.052054794520547946
SPY260123C00711000,2026-01-02 19:40:13+00:00,711.0,0.27,0.24,0.25,-0.07999998,-22.857138,30.0,290,0.0969328588867187,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.245,0.9608579225178007,0.052054794520547946
SPY260123C00712000,2026-01-02 20:13:55+00:00,712.0,0.21,0.2,0.22,-0.13000001,-38.2353,26.0,115,0.0974211352539062,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.21000000000000002,0.9595084029637025,0.052054794520547946
SPY260123C00714000,2026-01-02 18:48:56+00:00,714.0,0.17,0.15,0.16,-0.17,-50.0,34.0,109,0.0974211352539062,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.155,0.9568207043559611,0.052054794520547946
SPY260123C00715000,2026-01-02 21:07:31+00:00,715.0,0.14,0.13,0.14,-0.060000002,-30.000002,520.0,5362,0.0979094116210937,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.135,0.9554824935806381,0.052054794520547946
SPY260123C00716000,2026-01-02 20:42:20+00:00,716.0,0.12,0.11,0.12,-0.15,-55.555557,11.0,50,0.0979094116210937,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.11499999999999999,0.9541480208242406,0.052054794520547946
SPY260123C00717000,2025-12-31 15:22:01+00:00,717.0,0.26,0.1,0.11,0.0,0.0,1.0,384,0.0991301025390625,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.10500000000000001,0.952817270446522,0.052054794520547946
SPY260123C00719000,2026-01-02 14:57:56+00:00,719.0,0.15,0.08,0.09,-0.08,-34.782608,1.0,327,0.1010832080078125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.08499999999999999,0.9501668747011909,0.052054794520547946
SPY260123C00720000,2026-01-02 20:46:54+00:00,720.0,0.08,0.08,0.09,-0.049999997,-38.461536,368.0,3682,0.1032804516601562,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.08499999999999999,0.9488471984863281,0.052054794520547946
SPY260123C00725000,2026-01-02 17:32:05+00:00,725.0,0.07,0.05,0.06,-0.049999997,-41.666664,156.0,844,0.1088956298828125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.055,0.9423034247036638,0.052054794520547946
SPY260123C00730000,2026-01-02 20:01:32+00:00,730.0,0.04,0.04,0.05,-0.030000001,-42.857143,29.0,436,0.117196328125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.045,0.9358492916577483,0.052054794520547946
SPY260123C00735000,2026-01-02 15:42:38+00:00,735.0,0.04,0.03,0.04,-0.010000002,-20.000004,3.0,134,0.1245204736328125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.035,0.9294829699457908,0.052054794520547946
SPY260123C00745000,2025-12-31 15:22:58+00:00,745.0,0.05,0.02,0.03,0.0,0.0,10.0,46,0.139657041015625,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.025,0.9170066884700084,0.052054794520547946
SPY260123C00750000,2026-01-02 16:50:26+00:00,750.0,0.02,0.02,0.03,-0.01,-33.333336,6.0,2994,0.149422568359375,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.025,0.910893310546875,0.052054794520547946
SPY260123C00755000,2025-12-31 16:35:04+00:00,755.0,0.03,0.02,0.03,0.0,0.0,14.0,70,0.159188095703125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.025,0.9048609045167633,0.052054794520547946
SPY260123C00760000,2026-01-02 15:06:17+00:00,760.0,0.03,0.02,0.03,0.0,0.0,3.0,383,0.1679770703125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.025,0.8989078722502056,0.052054794520547946
SPY260123C00765000,2026-01-02 14:35:34+00:00,765.0,0.03,0.01,0.02,0.0,0.0,25.0,120,0.170906728515625,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.015,0.893032657398897,0.052054794520547946
SPY260123C00770000,2025-12-31 16:32:01+00:00,770.0,0.03,0.01,0.02,0.0,0.0,3.0,133,0.179695703125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.015,0.887233744039164,0.052054794520547946
SPY260123C00775000,2025-12-18 14:43:17+00:00,775.0,0.03,0.01,0.02,0.0,0.0,34.0,34,0.188484677734375,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.015,0.8815096553679436,0.052054794520547946
SPY260123C00780000,2025-12-30 15:03:31+00:00,780.0,0.03,0.01,0.02,0.0,0.0,10.0,205,0.19727365234375,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.015,0.8758589524489183,0.052054794520547946
SPY260123C00800000,2025-12-31 15:10:20+00:00,800.0,0.02,0.01,0.02,0.0,0.0,2.0,215,0.2304764453125,False,REGULAR,USD,2026-01-23,19,683.1699829101562,0.015,0.8539624786376954,0.052054794520547946
SPY260130C00600000,2026-01-02 17:59:15+00:00,600.0,83.32,85.31,85.89,-3.6800003,-4.229885,1.0,328,0.3606020971679687,True,REGULAR,USD,2026-01-30,26,683.1699829101562,85.6,1.1386166381835938,0.07123287671232877
SPY260130C00605000,2025-12-31 19:25:06+00:00,605.0,79.83,80.32,80.99,-3.0599976,-3.6916368,1.0,152,0.3463810479736328,True,REGULAR,USD,2026-01-30,26,683.1699829101562,80.655,1.1292065833225724,0.07123287671232877
SPY260130C00609000,2025-12-03 17:18:49+00:00,609.0,79.35,75.41,78.21,0.0,0.0,11.0,79,0.3684145190429688,True,REGULAR,USD,2026-01-30,26,683.1699829101562,76.81,1.1217897913138855,0.07123287671232877
SPY260130C00610000,2026-01-02 16:55:38+00:00,610.0,73.03,75.42,76.06,-4.6100006,-5.937662,3.0,101,0.3310003424072265,True,REGULAR,USD,2026-01-30,26,683.1699829101562,75.74000000000001,1.1199507916559939,0.07123287671232877
SPY260130C00614000,2026-01-02 15:13:22+00:00,614.0,73.2,70.49,73.27,7.329994,11.127971,50.0,73,0.3512027770996093,True,REGULAR,USD,2026-01-30,26,683.1699829101562,71.88,1.112654695293414,0.07123287671232877
SPY260130C00615000,2025-12-31 15:44:49+00:00,615.0,68.94,70.5,71.12,-4.1800003,-5.7166305,1.0,433,0.3150092913818358,True,REGULAR,USD,2026-01-30,26,683.1699829101562,70.81,1.1108455006669207,0.07123287671232877
SPY260130C00620000,2026-01-02 17:30:38+00:00,620.0,63.99,65.55,66.25,-3.920002,-5.7723484,44.0,443,0.3009103112792969,True,REGULAR,USD,2026-01-30,26,683.1699829101562,65.9,1.1018870692099294,0.07123287671232877
SPY260130C00623000,2025-11-21 20:58:53+00:00,623.0,49.63,61.68,64.48,0.0,0.0,45.0,24,0.3222113677978515,True,REGULAR,USD,2026-01-30,26,683.1699829101562,63.08,1.0965810319585172,0.07123287671232877
SPY260130C00625000,2026-01-02 19:48:40+00:00,625.0,61.17,60.68,61.34,-2.6400032,-4.1372876,1.0,303,0.2852854675292968,True,REGULAR,USD,2026-01-30,26,683.1699829101562,61.010000000000005,1.09307197265625,0.07123287671232877
SPY260130C00630000,2026-01-02 16:12:06+00:00,630.0,53.86,55.89,56.52,-7.0200005,-11.530881,16.0,643,0.2716137292480468,True,REGULAR,USD,2026-01-30,26,683.1699829101562,56.205,1.0843967982700893,0.07123287671232877
SPY260130C00631000,2025-12-31 16:35:16+00:00,631.0,57.17,54.92,55.52,0.0,0.0,1.0,102,0.2679211392211914,True,REGULAR,USD,2026-01-30,26,683.1699829101562,55.22,1.0826782613473158,0.07123287671232877
SPY260130C00633000,2025-12-17 14:52:32+00:00,633.0,50.43,53.0,53.59,0.0,0.0,2.0,109,0.2622144091796875,True,REGULAR,USD,2026-01-30,26,683.1699829101562,53.295,1.0792574769512737,0.07123287671232877
SPY260130C00635000,2026-01-02 18:14:19+00:00,635.0,49.22,51.09,51.67,-5.3099976,-9.737755,1.0,233,0.2566602655029296,True,REGULAR,USD,2026-01-30,26,683.1699829101562,51.38,1.0758582408033956,0.07123287671232877
SPY260130C00638000,2025-12-31 15:43:49+00:00,638.0,50.71,48.28,48.8,0.0,0.0,1.0,106,0.2483595672607422,True,REGULAR,USD,2026-01-30,26,683.1699829101562,48.54,1.0707993462541634,0.07123287671232877
SPY260130C00640000,2025-12-31 17:31:04+00:00,640.0,48.7,46.38,46.94,0.0,0.0,5.0,615,0.2439040454101562,True,REGULAR,USD,2026-01-30,26,683.1699829101562,46.66,1.067453098297119,0.07123287671232877
SPY260130C00643000,2025-12-19 14:59:37+00:00,643.0,43.4,43.49,44.08,0.0,0.0,1.0,185,0.2353286917114257,True,REGULAR,USD,2026-01-30,26,683.1699829101562,43.785,1.0624727572475214,0.07123287671232877
SPY260130C00645000,2026-01-02 20:58:00+00:00,645.0,41.2,41.71,42.2,-5.459999,-11.70167,6.0,1099,0.2300186862182617,True,REGULAR,USD,2026-01-30,26,683.1699829101562,41.955,1.0591782680777617,0.07123287671232877
SPY260130C00646000,2025-12-29 15:49:45+00:00,646.0,45.97,40.76,41.29,0.0,0.0,1.0,226,0.2279129943847656,True,REGULAR,USD,2026-01-30,26,683.1699829101562,41.025,1.057538673235536,0.07123287671232877
SPY260130C00647000,2025-12-31 20:10:49+00:00,647.0,40.34,39.84,40.37,0.0,0.0,2.0,357,0.2255631643676757,True,REGULAR,USD,2026-01-30,26,683.1699829101562,40.105000000000004,1.0559041466926682,0.07123287671232877
SPY260130C00648000,2025-12-26 16:57:59+00:00,648.0,46.45,38.94,39.43,0.0,0.0,3.0,177,0.2227555752563476,True,REGULAR,USD,2026-01-30,26,683.1699829101562,39.185,1.054274664984809,0.07123287671232877
SPY260130C00649000,2026-01-02 18:40:33+00:00,649.0,36.24,38.0,38.5,-4.709999,-11.501829,2.0,115,0.2201005725097655,True,REGULAR,USD,2026-01-30,26,683.1699829101562,38.25,1.0526502047922284,0.07123287671232877
SPY260130C00650000,2026-01-02 19:40:01+00:00,650.0,37.59,37.15,37.57,-0.95000076,-2.4649734,603.0,1810,0.2173845352172851,True,REGULAR,USD,2026-01-30,26,683.1699829101562,37.36,1.051030742938702,0.07123287671232877
SPY260130C00652000,2025-12-30 14:55:53+00:00,652.0,40.55,35.25,35.75,0.0,0.0,2.0,224,0.2125933233642578,True,REGULAR,USD,2026-01-30,26,683.1699829101562,35.5,1.0478067222548408,0.07123287671232877
SPY260130C00653000,2025-12-31 18:56:21+00:00,653.0,37.36,34.35,34.85,0.0,0.0,2.0,105,0.2103350451660156,True,REGULAR,USD,2026-01-30,26,683.1699829101562,34.6,1.0462021177797185,0.07123287671232877
SPY260130C00654000,2026-01-02 18:51:03+00:00,654.0,30.96,33.45,33.94,-8.43,-21.401373,1.0,105,0.2077715942382812,True,REGULAR,USD,2026-01-30,26,683.1699829101562,33.695,1.0446024203519209,0.07123287671232877
SPY260130C00655000,2026-01-02 17:37:59+00:00,655.0,31.66,32.62,33.01,-2.75,-7.9918633,9.0,535,0.204811418762207,True,REGULAR,USD,2026-01-30,26,683.1699829101562,32.815,1.0430076074964219,0.07123287671232877
SPY260130C00656000,2025-12-31 19:33:09+00:00,656.0,33.5,31.68,32.18,0.0,0.0,11.0,255,0.2035907278442382,True,REGULAR,USD,2026-01-30,26,683.1699829101562,31.93,1.0414176568752382,0.07123287671232877
SPY260130C00657000,2026-01-02 17:27:58+00:00,657.0,30.12,30.78,31.27,-5.319998,-15.011281,1.0,171,0.2008441732788085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,31.025,1.0398325462863869,0.07123287671232877
SPY260130C00658000,2026-01-02 17:34:13+00:00,658.0,27.45,29.9,30.36,-5.239998,-16.029362,4.0,138,0.1980671014404297,True,REGULAR,USD,2026-01-30,26,683.1699829101562,30.13,1.0382522536628513,0.07123287671232877
SPY260130C00660000,2026-01-02 19:34:27+00:00,660.0,28.5,28.21,28.64,-0.10000038,-0.34965166,35.0,1173,0.1939777868652344,True,REGULAR,USD,2026-01-30,26,683.1699829101562,28.425,1.035106034712358,0.07123287671232877
SPY260130C00661000,2025-12-24 15:59:02+00:00,661.0,34.6,27.3,27.71,0.0,0.0,1.0,283,0.1906208868408203,True,REGULAR,USD,2026-01-30,26,683.1699829101562,27.505000000000003,1.0335400649170292,0.07123287671232877
SPY260130C00662000,2026-01-02 16:50:26+00:00,662.0,25.06,26.45,26.85,-9.030001,-26.488708,1.0,291,0.1883931259155273,True,REGULAR,USD,2026-01-30,26,683.1699829101562,26.65,1.0319788261482723,0.07123287671232877
SPY260130C00663000,2025-12-31 18:56:21+00:00,663.0,28.43,25.59,26.0,0.0,0.0,1.0,427,0.1862263995361328,True,REGULAR,USD,2026-01-30,26,683.1699829101562,25.795,1.0304222969987273,0.07123287671232877
SPY260130C00664000,2026-01-02 20:36:39+00:00,664.0,24.88,24.78,25.17,-2.2700005,-8.36096,5.0,153,0.1842732940673828,True,REGULAR,USD,2026-01-30,26,683.1699829101562,24.975,1.0288704561899944,0.07123287671232877
SPY260130C00665000,2026-01-02 20:07:31+00:00,665.0,24.0,23.9,24.34,-0.21999931,-0.9083374,161.0,1131,0.1822591540527343,True,REGULAR,USD,2026-01-30,26,683.1699829101562,24.119999999999997,1.0273232825716636,0.07123287671232877
SPY260130C00666000,2025-12-31 20:29:25+00:00,666.0,23.43,23.1,23.55,0.0,0.0,3.0,218,0.1807332904052734,True,REGULAR,USD,2026-01-30,26,683.1699829101562,23.325000000000003,1.0257807551203548,0.07123287671232877
SPY260130C00667000,2026-01-02 15:15:50+00:00,667.0,23.2,22.28,22.65,0.63000107,2.7913208,12.0,440,0.1774069076538085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,22.465,1.024242852938765,0.07123287671232877
SPY260130C00669000,2026-01-02 19:28:06+00:00,669.0,20.05,20.67,21.05,-3.0900002,-13.353501,23.0,214,0.1735006967163085,True,REGULAR,USD,2026-01-30,26,683.1699829101562,20.86,1.0211808414202634,0.07123287671232877
SPY260130C00670000,2026-01-02 21:12:57+00:00,670.0,19.97,19.83,20.23,0.1099987,0.55387056,47.0,1033,0.1710898321533203,True,REGULAR,USD,2026-01-30,26,683.1699829101562,20.03,1.019656690910681,0.07123287671232877
SPY260130C00671000,2026-01-02 15:32:10+00:00,671.0,19.0,19.1,19.44,-1.8600006,-8.91659,1.0,251,0.1689993989562988,True,REGULAR,USD,2026-01-30,26,683.1699829101562,19.270000000000003,1.0181370833236307,0.07123287671232877
SPY260130C00672000,2025-12-31 15:44:46+00:00,672.0,20.08,18.31,18.72,-0.29000092,-1.4236667,1.0,139,0.1677939666748047,True,REGULAR,USD,2026-01-30,26,683.1699829101562,18.515,1.0166219983782088,0.07123287671232877
SPY260130C00673000,2026-01-02 19:21:34+00:00,673.0,16.92,17.55,17.88,-1.0499992,-5.843068,111.0,236,0.1647422393798828,True,REGULAR,USD,2026-01-30,26,683.1699829101562,17.715,1.0151114159140509,0.07123287671232877
SPY260130C00674000,2026-01-02 18:55:29+00:00,674.0,15.04,16.77,17.13,-5.8100004,-27.865707,10.0,155,0.162819651184082,True,REGULAR,USD,2026-01-30,26,683.1699829101562,16.95,1.0136053158904395,0.07123287671232877
SPY260130C00675000,2026-01-02 21:11:30+00:00,675.0,16.22,16.02,16.38,0.18999863,1.185269,195.0,3027,0.1607902525329589,True,REGULAR,USD,2026-01-30,26,683.1699829101562,16.2,1.0121036783854167,0.07123287671232877
SPY260130C00676000,2026-01-02 18:53:04+00:00,676.0,13.29,15.32,15.66,-1.9899998,-13.023559,28.0,356,0.1590355093383789,True,REGULAR,USD,2026-01-30,26,683.1699829101562,15.49,1.0106064835949058,0.07123287671232877
SPY260130C00677000,2026-01-02 20:21:34+00:00,677.0,14.86,14.52,14.94,-0.45000076,-2.9392605,18.0,490,0.1571129211425781,True,REGULAR,USD,2026-01-30,26,683.1699829101562,14.73,1.0091137118318407,0.07123287671232877
